State Name,Year,Accident Severity,Speed Limit (km/h),Driver Age,Driver Gender,Alcohol Involvement,Number of Fatalities
Karnataka,2005,Minor,65,30,Female,0,5
Kerala,2017,Moderate,99,66,Male,0,9
Telangana,2001,Minor,57,66,Male,1,8
Telangana,2022,Minor,117,67,Female,1,11
Tamil Nadu,2007,Moderate,97,20,Female,0,8
Tamil Nadu,2023,Severe,104,38,Male,1,15
Andhra Pradesh,2013,Moderate,116,33,Male,0,10
Tamil Nadu,2005,Minor,118,68,Male,1,12
Tamil Nadu,2009,Moderate,108,55,Female,0,9
Tamil Nadu,2007,Minor,53,43,Male,0,6
Andhra Pradesh,2016,Moderate,117,23,Male,1,11
Kerala,2024,Minor,85,35,Male,0,7
Kerala,2011,Severe,108,58,Male,1,13
Tamil Nadu,2016,Minor,114,67,Female,0,9
Andhra Pradesh,2012,Minor,71,23,Male,0,5
Kerala,2018,Moderate,90,58,Female,1,10
Telangana,2011,Minor,108,67,Male,0,7
Kerala,2015,Moderate,54,42,Female,0,5
Kerala,2024,Severe,92,65,Male,1,13
Andhra Pradesh,2004,Minor,110,41,Male,0,8
Telangana,2024,Minor,108,47,Female,0,7
Andhra Pradesh,2015,Severe,54,40,Male,0,9
Tamil Nadu,2024,Moderate,69,62,Male,0,10
Maharashtra,2005,Severe,117,60,Female,0,13
Kerala,2010,Minor,63,25,Female,1,5
Maharashtra,2016,Minor,74,66,Female,1,11
Andhra Pradesh,2022,Minor,108,26,Male,1,11
Andhra Pradesh,2013,Minor,51,23,Male,0,5
Andhra Pradesh,2005,Moderate,85,50,Female,1,10
Maharashtra,2024,Minor,108,50,Female,0,10
Andhra Pradesh,2022,Moderate,75,62,Female,1,13
Tamil Nadu,2010,Minor,87,24,Male,1,8
Andhra Pradesh,2011,Severe,106,59,Male,0,12
Karnataka,2012,Minor,93,35,Female,1,7
Maharashtra,2003,Minor,75,23,Female,0,7
Karnataka,2006,Moderate,91,62,Female,0,8
Andhra Pradesh,2001,Minor,61,54,Female,0,6
Tamil Nadu,2005,Moderate,77,38,Male,0,6
Kerala,2005,Moderate,101,43,Female,1,9
Telangana,2017,Severe,104,32,Female,0,9
Telangana,2019,Moderate,42,61,Male,0,7
Andhra Pradesh,2007,Moderate,47,47,Female,0,6
Tamil Nadu,2007,Severe,78,28,Female,0,9
Maharashtra,2007,Severe,57,25,Male,1,11
Karnataka,2007,Moderate,42,22,Female,0,4
Karnataka,2000,Moderate,57,25,Female,1,6
Karnataka,2001,Moderate,119,22,Female,1,9
Maharashtra,2011,Minor,40,27,Male,0,5
Telangana,2014,Severe,65,32,Female,1,10
Tamil Nadu,2003,Moderate,91,55,Male,0,9
Maharashtra,2024,Minor,51,67,Male,0,9
Karnataka,2002,Minor,77,20,Male,0,4
Andhra Pradesh,2013,Minor,80,58,Female,1,9
Kerala,2021,Minor,92,27,Male,0,4
Maharashtra,2022,Minor,52,24,Male,1,9
Maharashtra,2007,Moderate,115,68,Female,0,10
Tamil Nadu,2012,Minor,52,41,Male,0,6
Tamil Nadu,2022,Moderate,57,43,Male,0,9
Maharashtra,2018,Minor,58,51,Male,1,11
Karnataka,2021,Minor,58,25,Female,0,4
Kerala,2004,Moderate,109,56,Male,1,10
Tamil Nadu,2012,Severe,87,22,Male,0,12
Karnataka,2019,Moderate,110,53,Female,1,11
Andhra Pradesh,2000,Moderate,110,60,Female,0,9
Tamil Nadu,2015,Moderate,67,43,Male,0,10
Karnataka,2022,Minor,58,27,Female,1,8
Karnataka,2023,Minor,119,50,Male,0,9
Kerala,2001,Minor,120,53,Female,0,6
Kerala,2006,Moderate,87,48,Male,0,7
Andhra Pradesh,2005,Moderate,68,55,Female,1,10
Karnataka,2004,Moderate,87,67,Male,1,11
Telangana,2003,Minor,58,42,Male,1,7
Karnataka,2001,Severe,86,62,Female,1,10
Kerala,2009,Minor,99,30,Female,0,4
Telangana,2021,Minor,87,18,Female,0,4
Tamil Nadu,2004,Minor,59,53,Female,1,7
Tamil Nadu,2017,Moderate,58,53,Female,0,8
Maharashtra,2009,Minor,81,67,Male,1,9
Kerala,2022,Moderate,116,41,Male,0,9
Maharashtra,2021,Severe,115,44,Female,1,15
Telangana,2014,Minor,88,35,Male,1,8
Kerala,2008,Moderate,54,67,Male,1,10
Andhra Pradesh,2010,Minor,99,64,Female,0,8
Karnataka,2020,Minor,107,67,Male,1,12
Andhra Pradesh,2024,Minor,118,32,Female,1,11
Telangana,2024,Severe,120,34,Male,0,11
Kerala,2016,Moderate,66,46,Male,0,7
Telangana,2020,Severe,114,22,Female,0,11
Karnataka,2008,Minor,94,28,Male,1,8
Tamil Nadu,2022,Severe,54,33,Female,0,10
Tamil Nadu,2015,Severe,91,69,Male,1,14
Telangana,2005,Moderate,70,51,Male,0,6
Maharashtra,2021,Severe,46,34,Male,1,13
Kerala,2010,Minor,52,50,Female,1,5
Kerala,2022,Moderate,93,67,Female,1,11
Tamil Nadu,2016,Moderate,52,66,Male,0,11
Andhra Pradesh,2003,Moderate,59,48,Female,1,9
Karnataka,2014,Severe,49,35,Female,1,9
Andhra Pradesh,2000,Minor,91,68,Female,1,9
Andhra Pradesh,2021,Minor,76,42,Male,0,9
Telangana,2019,Minor,91,22,Female,0,6
Tamil Nadu,2000,Severe,66,47,Female,0,8
Tamil Nadu,2008,Severe,73,62,Female,1,12
Tamil Nadu,2011,Moderate,101,40,Female,1,11
Telangana,2003,Moderate,55,55,Female,0,6
Maharashtra,2021,Moderate,98,62,Female,1,14
Andhra Pradesh,2012,Moderate,60,35,Female,0,9
Telangana,2006,Minor,55,49,Female,0,4
Kerala,2007,Moderate,120,47,Female,0,8
Karnataka,2012,Moderate,118,46,Female,0,8
Maharashtra,2010,Moderate,52,53,Male,0,9
Kerala,2008,Minor,72,26,Male,0,2
Andhra Pradesh,2024,Severe,93,40,Male,0,11
Tamil Nadu,2023,Severe,108,20,Male,1,13
Andhra Pradesh,2015,Moderate,66,39,Male,1,12
Telangana,2009,Moderate,91,57,Female,0,8
Karnataka,2010,Moderate,104,62,Female,1,10
Telangana,2011,Moderate,83,48,Female,0,7
Maharashtra,2013,Minor,69,39,Female,1,8
Maharashtra,2018,Severe,62,28,Male,0,11
Karnataka,2011,Moderate,118,59,Male,1,12
Kerala,2017,Moderate,55,60,Female,0,6
Kerala,2020,Moderate,94,20,Female,1,10
Maharashtra,2016,Moderate,57,31,Male,0,10
Maharashtra,2002,Severe,56,63,Female,0,8
Tamil Nadu,2000,Moderate,114,36,Female,1,10
Kerala,2018,Severe,91,48,Male,0,10
Karnataka,2003,Moderate,84,53,Female,0,6
Kerala,2022,Severe,95,49,Female,0,9
Tamil Nadu,2015,Severe,93,43,Female,1,12
Telangana,2011,Minor,48,18,Male,1,5
Maharashtra,2020,Severe,56,19,Male,1,12
Maharashtra,2020,Moderate,66,23,Male,1,12
Tamil Nadu,2012,Severe,76,62,Male,1,13
Karnataka,2016,Moderate,61,31,Male,0,6
Maharashtra,2007,Minor,111,45,Male,0,8
Andhra Pradesh,2012,Minor,106,50,Male,1,10
Maharashtra,2019,Moderate,77,42,Female,1,13
Andhra Pradesh,2004,Severe,111,57,Male,1,15
Tamil Nadu,2017,Moderate,83,35,Female,0,9
Tamil Nadu,2014,Minor,75,63,Male,0,6
Maharashtra,2011,Moderate,64,51,Female,1,11
Kerala,2016,Moderate,81,29,Female,1,9
Andhra Pradesh,2024,Minor,52,44,Male,1,9
Karnataka,2014,Minor,95,41,Female,0,7
Maharashtra,2001,Minor,118,50,Male,1,12
Karnataka,2005,Minor,90,70,Female,1,9
Maharashtra,2016,Minor,89,32,Female,0,8
Kerala,2015,Minor,116,60,Female,1,9
Kerala,2016,Severe,91,49,Male,1,11
Kerala,2024,Minor,72,67,Female,1,9
Telangana,2019,Minor,64,34,Female,0,5
Kerala,2008,Minor,97,52,Male,0,7
Tamil Nadu,2004,Moderate,79,64,Male,0,9
Tamil Nadu,2022,Moderate,77,62,Female,0,10
Telangana,2000,Minor,42,52,Male,1,6
Andhra Pradesh,2005,Moderate,55,30,Male,0,6
Karnataka,2023,Moderate,41,26,Male,0,7
Maharashtra,2013,Minor,62,27,Male,0,7
Maharashtra,2016,Moderate,69,18,Female,0,8
Telangana,2024,Moderate,49,51,Male,1,11
Tamil Nadu,2018,Minor,104,63,Female,0,9
Maharashtra,2000,Moderate,61,54,Male,0,8
Tamil Nadu,2000,Severe,91,42,Male,0,9
Andhra Pradesh,2012,Moderate,95,39,Male,0,10
Karnataka,2013,Minor,72,27,Female,0,6
Andhra Pradesh,2005,Severe,119,43,Female,1,13
Telangana,2005,Moderate,69,36,Female,0,5
Kerala,2000,Minor,63,57,Female,0,3
Kerala,2013,Moderate,44,62,Male,1,9
Kerala,2002,Moderate,92,58,Female,0,5
Andhra Pradesh,2022,Severe,94,67,Male,1,15
Maharashtra,2009,Minor,62,21,Female,1,8
Karnataka,2018,Minor,115,57,Male,1,11
Kerala,2018,Moderate,49,22,Female,1,7
Telangana,2018,Severe,72,46,Male,1,10
Telangana,2022,Minor,119,55,Male,1,12
Kerala,2003,Severe,101,69,Female,0,8
Kerala,2019,Moderate,66,22,Female,1,7
Karnataka,2018,Severe,46,18,Male,0,8
Kerala,2009,Moderate,66,45,Male,1,8
Karnataka,2024,Minor,113,36,Female,0,7
Telangana,2001,Moderate,49,53,Male,1,7
Kerala,2003,Severe,114,18,Female,0,7
Andhra Pradesh,2023,Minor,96,46,Male,1,12
Andhra Pradesh,2005,Moderate,69,68,Female,0,8
Telangana,2006,Minor,42,53,Female,0,4
Karnataka,2015,Minor,68,49,Female,0,6
Andhra Pradesh,2006,Severe,53,31,Male,1,10
Karnataka,2017,Minor,116,49,Female,0,8
Andhra Pradesh,2019,Severe,64,63,Female,1,13
Andhra Pradesh,2021,Moderate,49,26,Female,0,7
Karnataka,2018,Severe,118,36,Female,1,12
Maharashtra,2008,Minor,88,28,Female,1,10
Andhra Pradesh,2019,Minor,77,65,Male,0,9
Kerala,2009,Minor,110,68,Male,0,7
Telangana,2012,Severe,53,21,Male,1,9
Maharashtra,2017,Moderate,69,58,Female,1,12
Karnataka,2015,Minor,79,42,Male,1,7
Maharashtra,2021,Severe,51,34,Female,0,9
Tamil Nadu,2016,Severe,53,64,Male,0,10
Tamil Nadu,2021,Severe,40,25,Male,0,10
Andhra Pradesh,2012,Minor,107,62,Male,0,10
Andhra Pradesh,2011,Minor,88,18,Male,0,7
Kerala,2009,Moderate,57,19,Female,0,4
Telangana,2000,Moderate,75,27,Male,0,5
Maharashtra,2007,Minor,103,44,Male,1,12
Tamil Nadu,2020,Minor,67,70,Female,1,11
Andhra Pradesh,2021,Severe,71,44,Male,0,11
Telangana,2017,Minor,111,30,Male,0,8
Maharashtra,2001,Moderate,64,28,Female,0,7
Andhra Pradesh,2015,Moderate,86,31,Male,1,11
Andhra Pradesh,2011,Moderate,59,49,Male,1,10
Tamil Nadu,2008,Moderate,72,33,Female,0,8
Tamil Nadu,2002,Moderate,69,46,Female,1,9
Andhra Pradesh,2021,Minor,76,55,Male,0,7
Karnataka,2020,Severe,119,51,Male,1,15
Andhra Pradesh,2003,Minor,92,43,Male,0,7
Telangana,2001,Severe,113,22,Female,1,11
Andhra Pradesh,2007,Moderate,108,36,Female,0,10
Kerala,2009,Moderate,47,56,Male,1,7
Kerala,2015,Minor,40,45,Female,1,5
Kerala,2022,Minor,46,45,Female,0,5
Karnataka,2010,Moderate,101,34,Male,0,8
Karnataka,2017,Minor,97,54,Female,0,9
Andhra Pradesh,2021,Severe,117,61,Female,1,14
Kerala,2013,Severe,112,36,Female,0,8
Karnataka,2007,Minor,47,44,Female,0,4
Tamil Nadu,2022,Minor,103,67,Male,0,10
Andhra Pradesh,2014,Moderate,47,29,Female,0,6
Telangana,2016,Severe,42,20,Male,1,9
Maharashtra,2020,Moderate,97,21,Male,0,10
Andhra Pradesh,2017,Minor,71,64,Male,0,7
Maharashtra,2005,Moderate,107,64,Male,1,13
Kerala,2022,Minor,88,28,Female,0,5
Maharashtra,2013,Minor,77,51,Male,0,8
Kerala,2022,Minor,41,35,Male,0,4
Tamil Nadu,2002,Moderate,48,52,Female,0,5
Maharashtra,2006,Minor,85,35,Female,0,7
Andhra Pradesh,2014,Moderate,104,63,Female,0,11
Kerala,2020,Severe,88,23,Male,0,10
Andhra Pradesh,2023,Moderate,114,51,Male,1,13
Karnataka,2015,Moderate,68,50,Female,1,9
Kerala,2015,Minor,68,25,Female,0,4
Maharashtra,2007,Moderate,72,59,Male,0,7
Kerala,2006,Minor,67,37,Female,1,5
Andhra Pradesh,2005,Moderate,65,67,Female,0,8
Tamil Nadu,2001,Minor,68,37,Male,1,7
Kerala,2021,Minor,50,60,Female,1,5
Maharashtra,2012,Minor,73,35,Female,0,6
Karnataka,2011,Minor,87,44,Female,1,7
Telangana,2014,Moderate,66,65,Female,1,9
Tamil Nadu,2008,Moderate,111,22,Female,0,8
Karnataka,2001,Minor,79,24,Female,0,5
Kerala,2016,Moderate,70,39,Male,0,6
Andhra Pradesh,2004,Moderate,104,51,Male,0,10
Andhra Pradesh,2010,Moderate,78,60,Female,0,7
Maharashtra,2021,Severe,63,30,Male,0,13
Andhra Pradesh,2018,Minor,107,69,Female,0,10
Tamil Nadu,2023,Minor,62,49,Male,0,6
Andhra Pradesh,2006,Moderate,100,41,Female,0,9
Maharashtra,2001,Severe,66,33,Male,0,9
Telangana,2015,Moderate,55,31,Female,0,7
Kerala,2011,Severe,84,56,Female,1,10
Kerala,2022,Severe,66,24,Female,1,9
Andhra Pradesh,2014,Moderate,112,61,Male,1,13
Karnataka,2000,Moderate,44,29,Male,0,4
Kerala,2024,Moderate,98,37,Male,0,8
Telangana,2012,Moderate,111,50,Female,1,10
Andhra Pradesh,2022,Moderate,74,23,Male,1,11
Maharashtra,2005,Moderate,109,57,Male,1,13
Telangana,2012,Moderate,85,44,Female,1,10
Andhra Pradesh,2017,Minor,95,30,Female,1,11
Telangana,2002,Severe,63,22,Male,1,9
Kerala,2000,Moderate,49,41,Female,0,3
Maharashtra,2014,Severe,118,27,Male,1,14
Andhra Pradesh,2012,Moderate,77,63,Female,1,11
Tamil Nadu,2004,Minor,109,49,Female,0,8
Maharashtra,2024,Minor,87,26,Male,0,10
Tamil Nadu,2012,Severe,48,66,Female,1,11
Telangana,2021,Minor,89,52,Female,0,8
Karnataka,2004,Severe,108,61,Female,1,11
Maharashtra,2018,Minor,87,29,Female,1,11
Telangana,2020,Severe,78,28,Female,0,9
Tamil Nadu,2023,Severe,44,53,Female,0,9
Kerala,2017,Severe,50,25,Female,0,5
Kerala,2020,Minor,99,27,Female,1,8
Karnataka,2021,Moderate,66,31,Female,1,9
Maharashtra,2009,Minor,46,47,Female,0,6
Maharashtra,2023,Minor,99,18,Female,1,11
Maharashtra,2007,Minor,89,29,Female,1,10
Telangana,2014,Moderate,106,22,Male,0,8
Karnataka,2020,Minor,108,31,Female,0,8
Maharashtra,2024,Severe,94,53,Female,1,15
Telangana,2019,Minor,116,34,Female,1,10
Kerala,2024,Minor,55,39,Male,0,6
Tamil Nadu,2022,Minor,51,48,Male,0,9
Telangana,2021,Severe,66,43,Male,0,10
Kerala,2003,Minor,72,30,Male,0,3
Kerala,2001,Severe,118,20,Female,0,8
Tamil Nadu,2023,Moderate,120,60,Female,1,14
Kerala,2005,Severe,94,28,Female,0,7
Karnataka,2002,Minor,91,22,Male,1,6
Tamil Nadu,2006,Moderate,76,55,Female,1,11
Kerala,2009,Moderate,54,21,Male,1,8
Andhra Pradesh,2022,Severe,104,49,Male,1,15
Telangana,2005,Moderate,107,27,Male,0,5
Kerala,2015,Severe,42,27,Female,1,8
Karnataka,2001,Minor,111,61,Female,1,10
Maharashtra,2023,Moderate,44,35,Female,0,9
Kerala,2016,Minor,48,64,Female,1,5
Maharashtra,2012,Minor,40,40,Male,0,6
Andhra Pradesh,2000,Minor,69,35,Female,0,4
Kerala,2005,Severe,110,52,Female,0,9
Tamil Nadu,2004,Severe,59,20,Female,1,8
Maharashtra,2024,Minor,66,18,Male,1,11
Andhra Pradesh,2012,Severe,102,34,Male,1,14
Tamil Nadu,2022,Moderate,114,59,Female,1,15
Tamil Nadu,2017,Moderate,120,23,Female,1,12
Tamil Nadu,2011,Minor,70,28,Male,0,5
Tamil Nadu,2006,Moderate,58,31,Male,0,7
Kerala,2014,Minor,118,66,Female,1,8
Telangana,2002,Minor,101,45,Male,1,9
Kerala,2015,Moderate,46,56,Male,1,10
Kerala,2000,Severe,76,53,Male,1,9
Andhra Pradesh,2015,Moderate,110,28,Male,0,11
Andhra Pradesh,2023,Severe,115,68,Male,1,15
Telangana,2011,Severe,47,58,Male,1,9
Andhra Pradesh,2018,Minor,96,70,Male,1,13
Karnataka,2007,Minor,67,57,Female,1,7
Telangana,2022,Moderate,56,69,Male,1,11
Andhra Pradesh,2011,Severe,50,21,Female,0,8
Telangana,2014,Severe,54,65,Female,0,7
Kerala,2001,Severe,69,23,Female,0,5
Kerala,2016,Moderate,45,55,Female,1,6
Telangana,2006,Severe,51,36,Female,1,8
Karnataka,2012,Minor,100,48,Female,0,8
Karnataka,2000,Minor,75,19,Male,0,5
Telangana,2005,Moderate,74,60,Male,1,9
Andhra Pradesh,2012,Severe,106,42,Female,1,13
Maharashtra,2010,Severe,118,67,Female,0,13
Karnataka,2009,Minor,116,58,Male,0,8
Tamil Nadu,2015,Severe,102,65,Male,0,12
Kerala,2023,Severe,79,28,Female,0,8
Telangana,2022,Moderate,70,63,Female,1,11
Tamil Nadu,2019,Minor,76,57,Female,0,8
Telangana,2016,Moderate,44,62,Male,0,7
Kerala,2016,Moderate,120,59,Male,1,10
Kerala,2003,Moderate,43,61,Male,0,4
Karnataka,2004,Moderate,65,38,Female,1,8
Karnataka,2022,Severe,63,20,Male,0,9
Tamil Nadu,2013,Minor,78,19,Female,0,6
Telangana,2019,Minor,95,28,Female,1,8
Kerala,2009,Moderate,93,41,Male,0,7
Tamil Nadu,2013,Minor,77,67,Male,1,9
Maharashtra,2000,Severe,93,41,Male,1,14
Tamil Nadu,2010,Minor,58,38,Female,0,5
Andhra Pradesh,2022,Moderate,65,42,Male,1,11
Tamil Nadu,2017,Severe,91,21,Female,1,12
Andhra Pradesh,2015,Minor,114,57,Male,1,12
Andhra Pradesh,2017,Severe,100,60,Female,0,12
Andhra Pradesh,2007,Moderate,106,64,Male,1,12
Maharashtra,2009,Minor,61,40,Female,0,6
Tamil Nadu,2009,Severe,56,41,Male,1,12
Tamil Nadu,2004,Minor,50,38,Female,1,7
Maharashtra,2009,Moderate,78,19,Male,1,11
Kerala,2017,Minor,100,40,Male,1,8
Karnataka,2020,Minor,88,68,Male,1,11
Tamil Nadu,2023,Severe,100,32,Male,1,13
Karnataka,2005,Severe,51,43,Female,0,7
Telangana,2002,Minor,52,43,Male,0,4
Telangana,2007,Moderate,97,45,Female,0,9
Maharashtra,2008,Severe,50,43,Male,1,12
Telangana,2004,Severe,103,62,Male,0,11
Telangana,2001,Moderate,70,19,Male,1,8
Kerala,2001,Severe,50,52,Male,0,5
Kerala,2006,Moderate,82,49,Female,1,7
Kerala,2016,Moderate,75,47,Female,0,7
Telangana,2009,Severe,41,63,Male,0,7
Maharashtra,2011,Minor,100,37,Female,0,7
Andhra Pradesh,2001,Minor,75,30,Female,0,4
Andhra Pradesh,2009,Minor,117,44,Male,1,11
Karnataka,2019,Minor,88,40,Male,1,9
Andhra Pradesh,2000,Minor,66,33,Female,1,8
Andhra Pradesh,2003,Moderate,51,48,Female,0,7
Kerala,2012,Moderate,97,29,Male,1,9
Kerala,2011,Minor,45,50,Male,1,6
Telangana,2010,Minor,83,55,Male,0,7
Karnataka,2009,Minor,86,62,Male,0,7
Tamil Nadu,2014,Moderate,62,49,Male,0,8
Karnataka,2004,Moderate,113,19,Male,0,9
Karnataka,2024,Minor,115,67,Male,1,12
Maharashtra,2016,Severe,65,66,Male,0,11
Telangana,2004,Moderate,46,68,Male,1,9
Maharashtra,2001,Severe,71,40,Male,0,9
Karnataka,2008,Minor,72,49,Female,0,6
Karnataka,2005,Severe,59,32,Female,0,7
Karnataka,2017,Moderate,108,57,Female,0,8
Andhra Pradesh,2013,Severe,91,58,Male,1,15
Maharashtra,2018,Moderate,81,57,Female,0,9
Karnataka,2013,Severe,40,25,Male,0,8
Kerala,2007,Moderate,102,60,Male,1,11
Telangana,2016,Severe,46,67,Male,0,7
Telangana,2002,Severe,97,66,Female,1,11
Kerala,2009,Moderate,89,39,Male,1,9
Telangana,2016,Moderate,73,55,Male,1,11
Andhra Pradesh,2010,Minor,90,51,Female,0,8
Andhra Pradesh,2007,Severe,49,18,Male,1,11
Tamil Nadu,2000,Moderate,65,27,Female,0,6
Tamil Nadu,2012,Moderate,71,57,Female,1,11
Tamil Nadu,2020,Minor,81,33,Male,1,11
Telangana,2003,Moderate,101,41,Female,0,8
Andhra Pradesh,2006,Moderate,51,63,Female,1,8
Andhra Pradesh,2013,Moderate,79,41,Male,0,10
Andhra Pradesh,2004,Moderate,117,65,Male,1,13
Kerala,2023,Minor,73,31,Male,0,5
Andhra Pradesh,2010,Minor,120,43,Male,0,9
Kerala,2016,Moderate,109,56,Female,1,10
Tamil Nadu,2004,Minor,66,35,Male,1,8
Tamil Nadu,2019,Moderate,47,37,Female,0,7
Telangana,2002,Moderate,86,58,Male,1,9
Tamil Nadu,2004,Severe,120,53,Female,0,12
Telangana,2014,Minor,65,41,Male,1,7
Karnataka,2018,Minor,96,43,Female,0,7
Karnataka,2015,Moderate,46,46,Male,0,6
Maharashtra,2007,Moderate,65,65,Female,1,12
Telangana,2012,Minor,98,39,Male,0,6
Maharashtra,2015,Severe,108,28,Female,0,12
Maharashtra,2002,Moderate,86,58,Male,1,10
Karnataka,2000,Minor,74,66,Male,1,8
Telangana,2008,Minor,69,28,Male,0,5
Karnataka,2008,Severe,89,69,Male,1,12
Maharashtra,2021,Minor,63,20,Male,0,9
Telangana,2016,Minor,69,38,Female,0,6
Maharashtra,2023,Minor,93,28,Female,1,11
Andhra Pradesh,2001,Moderate,106,25,Female,1,9
Telangana,2008,Severe,71,48,Male,1,12
Telangana,2023,Minor,47,27,Male,0,4
Maharashtra,2018,Minor,89,23,Female,1,9
Andhra Pradesh,2012,Minor,86,34,Male,0,7
Kerala,2004,Moderate,85,55,Female,1,8
Karnataka,2008,Minor,119,24,Male,0,7
Maharashtra,2012,Severe,74,49,Female,0,10
Telangana,2000,Minor,100,30,Female,1,7
Karnataka,2024,Minor,118,23,Female,0,9
Karnataka,2014,Minor,90,20,Male,0,6
Karnataka,2003,Severe,102,44,Female,0,8
Kerala,2003,Moderate,47,62,Female,1,6
Tamil Nadu,2019,Severe,73,59,Male,0,11
Maharashtra,2009,Minor,64,43,Male,1,8
Tamil Nadu,2024,Minor,83,21,Male,0,8
Tamil Nadu,2005,Moderate,82,54,Female,0,7
Tamil Nadu,2023,Moderate,89,38,Male,1,12
Karnataka,2011,Moderate,52,68,Male,0,8
Andhra Pradesh,2019,Minor,85,45,Male,0,9
Karnataka,2015,Minor,115,35,Male,0,9
Karnataka,2002,Minor,118,49,Male,1,8
Telangana,2013,Moderate,92,56,Female,1,10
Telangana,2000,Moderate,102,70,Female,1,10
Tamil Nadu,2009,Severe,41,50,Male,0,7
Karnataka,2014,Minor,79,43,Male,1,8
Tamil Nadu,2006,Severe,62,34,Male,0,9
Telangana,2003,Moderate,98,69,Female,0,7
Andhra Pradesh,2013,Minor,108,46,Female,0,7
Maharashtra,2023,Severe,73,37,Female,1,12
Tamil Nadu,2015,Moderate,113,47,Male,1,13
Andhra Pradesh,2013,Moderate,66,67,Female,1,8
Maharashtra,2002,Moderate,94,22,Female,0,8
Kerala,2016,Minor,43,23,Female,1,4
Tamil Nadu,2020,Moderate,107,59,Male,1,14
Tamil Nadu,2013,Severe,111,68,Female,0,11
Kerala,2017,Minor,109,27,Female,1,9
Kerala,2002,Moderate,66,23,Female,1,7
Tamil Nadu,2021,Severe,86,27,Male,1,14
Kerala,2018,Minor,79,59,Female,1,7
Karnataka,2002,Minor,66,38,Male,1,6
Maharashtra,2011,Minor,46,61,Male,1,9
Maharashtra,2021,Moderate,62,21,Female,0,9
Maharashtra,2004,Severe,103,30,Male,0,11
Karnataka,2009,Moderate,68,27,Female,0,5
Kerala,2008,Minor,100,33,Female,1,7
Andhra Pradesh,2000,Moderate,83,36,Male,1,10
Kerala,2012,Severe,108,23,Female,0,7
Tamil Nadu,2002,Minor,66,43,Female,0,4
Telangana,2018,Severe,51,26,Female,1,11
Maharashtra,2010,Severe,56,63,Male,1,12
Kerala,2015,Minor,76,27,Male,1,8
Andhra Pradesh,2005,Minor,73,57,Male,1,8
Tamil Nadu,2023,Moderate,75,20,Female,1,9
Karnataka,2002,Moderate,45,66,Female,1,9
Karnataka,2018,Severe,71,36,Male,0,11
Andhra Pradesh,2005,Moderate,112,52,Male,0,9
Tamil Nadu,2007,Minor,61,63,Female,1,9
Maharashtra,2021,Minor,49,23,Male,0,7
Kerala,2012,Severe,68,46,Female,0,7
Tamil Nadu,2011,Minor,50,36,Male,1,8
Karnataka,2009,Moderate,105,67,Female,0,9
Andhra Pradesh,2002,Minor,95,61,Female,1,9
Andhra Pradesh,2003,Minor,97,32,Female,1,8
Kerala,2000,Minor,91,55,Male,0,4
Andhra Pradesh,2012,Minor,100,38,Female,0,7
Andhra Pradesh,2023,Moderate,56,61,Male,0,9
Tamil Nadu,2003,Minor,69,68,Female,1,7
Maharashtra,2021,Severe,111,56,Female,1,15
Kerala,2010,Moderate,76,40,Female,1,7
Tamil Nadu,2018,Moderate,44,37,Male,1,8
Maharashtra,2010,Moderate,65,59,Female,0,8
Tamil Nadu,2011,Moderate,109,67,Male,0,10
Telangana,2010,Minor,119,19,Female,0,6
Tamil Nadu,2005,Severe,40,62,Female,1,11
Andhra Pradesh,2011,Moderate,48,49,Male,1,9
Maharashtra,2008,Minor,110,64,Male,0,11
Kerala,2024,Moderate,103,45,Female,1,10
Kerala,2009,Moderate,118,21,Male,1,10
Maharashtra,2002,Minor,63,24,Female,0,5
Andhra Pradesh,2002,Severe,44,20,Male,0,9
Karnataka,2019,Minor,90,42,Female,1,10
Tamil Nadu,2022,Moderate,77,65,Male,1,13
Andhra Pradesh,2015,Severe,68,26,Male,0,11
Telangana,2002,Minor,85,40,Male,1,8
Maharashtra,2009,Minor,91,40,Male,0,9
Tamil Nadu,2023,Minor,85,66,Female,0,8
Kerala,2010,Minor,114,43,Male,0,5
Karnataka,2007,Minor,107,57,Male,1,8
Telangana,2005,Severe,98,35,Male,0,8
Kerala,2019,Severe,49,41,Female,0,6
Maharashtra,2010,Moderate,43,44,Female,0,8
Tamil Nadu,2020,Minor,91,62,Male,0,8
Maharashtra,2011,Severe,113,19,Female,1,13
Tamil Nadu,2015,Moderate,57,18,Female,0,7
Andhra Pradesh,2017,Minor,115,65,Male,0,10
Karnataka,2012,Moderate,90,33,Female,0,7
Andhra Pradesh,2021,Minor,62,60,Male,1,11
Andhra Pradesh,2002,Severe,64,41,Male,1,11
Maharashtra,2014,Moderate,99,53,Female,0,11
Karnataka,2021,Moderate,76,28,Female,0,9
Tamil Nadu,2020,Moderate,107,43,Male,0,12
Tamil Nadu,2013,Moderate,116,23,Male,0,10
Telangana,2017,Minor,57,43,Male,1,8
Kerala,2013,Moderate,68,46,Female,0,5
Telangana,2004,Severe,69,60,Female,1,8
Telangana,2020,Minor,46,18,Female,0,5
Tamil Nadu,2013,Severe,80,26,Female,1,10
Maharashtra,2024,Moderate,113,44,Male,1,15
Andhra Pradesh,2007,Minor,76,24,Female,1,9
Andhra Pradesh,2022,Moderate,66,70,Female,1,10
Andhra Pradesh,2014,Severe,60,20,Female,1,9
